1406442683,1406444362,compute-1-14,3X^2+2X-3,rand
1406442663,1406455878,compute-1-16,3X^2+2X-3,rand
1406455878,1406458383,compute-1-16,X^3+X^2+X+5,rand
1406442653,1406443384,compute-1-18,3X^2+2X-3,rand
1406443384,1406444150,compute-1-18,X^3+X^2+X+5,rand
1406442643,1406443388,compute-1-19,3X^2+2X-3,rand
1406443388,1406460956,compute-1-19,X^3+X^2+X+5,rand
1406442633,1406443437,compute-1-20,3X^2+2X-3,rand
1406442623,1406443030,compute-1-22,3X^2+2X-3,rand
1406443030,1406444602,compute-1-22,X^3+X^2+X+5,rand
1406442613,1406442997,compute-1-23,3X^2+2X-3,rand
1406442997,1406471251,compute-1-23,X^3+X^2+X+5,rand
1406442603,1406454850,compute-1-24,3X^2+2X-3,rand
1406454850,1406464125,compute-1-24,X^3+X^2+X+5,rand
