1407303072,1407304039,compute-1-10,3X^2+2X-3,rand
1407304039,1407304591,compute-1-10,X^3+X^2+X+5,rand
1407303062,1407304497,compute-1-11,3X^2+2X-3,rand
1407304497,1407338187,compute-1-11,X^3+X^2+X+5,rand
1407303052,1407318475,compute-1-12,3X^2+2X-3,rand
1407318475,1407340852,compute-1-12,X^3+X^2+X+5,rand
1407303042,1407342106,compute-1-13,3X^2+2X-3,rand
1407342106,1407348954,compute-1-13,X^3+X^2+X+5,rand
1407348954,1407373766,compute-1-13,2X^3+3X^2+2X+5,rand
1407373766,1407382981,compute-1-13,X^4-X^3+X^2+X-3,rand
1407303032,1407303149,compute-1-25,3X^2+2X-3,rand
1407303149,1407304417,compute-1-25,X^3+X^2+X+5,rand
1407303022,1407359491,compute-1-27,3X^2+2X-3,rand
1407359491,1407364401,compute-1-27,X^3+X^2+X+5,rand
1407303002,1407303551,compute-1-31,3X^2+2X-3,rand
1407303551,1407306017,compute-1-31,X^3+X^2+X+5,rand
1407303082,1407318546,compute-1-9,3X^2+2X-3,rand
1407318546,1407378725,compute-1-9,X^3+X^2+X+5,rand
