1406095202,1406123686,compute-0-0,3X^2+2X-3,rand
1406123686,1406125579,compute-0-0,X^3+X^2+X+5,rand
1406095203,1406097738,compute-0-1,3X^2+2X-3,rand
1406097738,1406099489,compute-0-1,X^3+X^2+X+5,rand
1406095203,1406096810,compute-0-3,3X^2+2X-3,rand
1406096810,1406098264,compute-0-3,X^3+X^2+X+5,rand
1406095203,1406099869,compute-0-5,3X^2+2X-3,rand
1406099869,1406127612,compute-0-5,X^3+X^2+X+5,rand
1406127612,1406175657,compute-0-5,2X^3+3X^2+2X+5,rand
1406095385,1406110531,compute-1-25,3X^2+2X-3,rand
1406110531,1406122673,compute-1-25,X^3+X^2+X+5,rand
1406122673,1406130194,compute-1-25,2X^3+3X^2+2X+5,rand
1406130194,1406164888,compute-1-25,X^4-X^3+X^2+X-3,rand
1406095385,1406095608,compute-1-29,3X^2+2X-3,rand
1406095608,1406169590,compute-1-29,X^3+X^2+X+5,rand
1406095385,1406146795,compute-1-31,3X^2+2X-3,rand
1406146795,1406148753,compute-1-31,X^3+X^2+X+5,rand
