1,340,238,5385,0.10,-0.09,13,11,5,8,5,4730,-1,5,7,6,17,13,1.9,1272,4,24,775
8,139,405,3043,0.8,-0.07,9,8,4,1,6,2191,1,3,6,2,25,6,1.9,827,7,24,786
4,479,216,3188,0.14,-0.05,8,10,7,8,10,4783,-1,1,2,9,7,17,2.4,1231,2,33,226
150,452,160,6144,0.9,-0.06,12,11,3,3,6,4470,2,3,2,3,8,10,1.7,823,4,24,189
