4,490,233,1780,0.14,-0.09,7,1,2,8,10,2420,1,3,2,3,7,13,2.2,1012,6,37,720
142,257,140,2234,0.6,-0.06,11,10,5,7,3,5732,-1,3,7,7,22,6,2.7,1266,7,35,793
150,518,107,4875,0.7,-0.08,9,10,2,2,10,2826,-1,2,5,4,11,6,2.1,1082,9,24,265
