4,357,243,553,0.12,-0.04,9,3,1,10,2,5434,1,2,3,8,15,8,2.7,816,3,24,640
1,269,267,5815,0.6,-0.03,8,4,11,8,1,2148,1,4,7,5,24,5,2.4,778,4,23,608
5,71,334,6354,0.14,-0.05,5,7,3,2,9,5720,1,2,6,5,15,11,1.9,1114,2,23,897
1,492,189,3989,0.13,-0.06,12,8,1,10,3,3793,1,3,5,7,11,6,2.9,993,5,36,712
1,416,300,4802,0.10,-0.08,8,2,4,2,3,4132,2,5,4,5,11,13,1.7,839,8,37,657
1,436,421,3089,0.7,-0.08,10,8,9,3,1,4130,1,4,7,3,16,12,2.2,376,3,34,569
150,228,315,5948,0.9,-0.07,12,4,9,5,9,4154,1,2,5,3,17,18,1.9,993,5,49,1042
