22,285,159,1775,0.12,-0.01,9,2,11,10,9,5832,-1,1,6,7,16,8,1.7,996,6,28,288
3,394,112,672,0.11,-0.07,10,2,4,5,9,4260,-1,1,9,6,27,6,2.7,480,5,49,299
47,156,284,2343,0.8,-0.02,10,8,11,8,2,4154,2,5,3,2,16,6,2.7,1054,9,32,630
4,386,229,1861,0.12,-0.03,8,6,8,7,7,3300,2,2,3,3,18,12,2.4,543,3,47,551
1,111,572,2679,0.12,-0.04,10,5,11,8,9,3808,-1,4,3,2,24,17,1.2,724,6,44,854
