4,70,591,3709,0.11,-0.08,11,6,9,2,9,5465,2,1,5,6,19,17,1.9,1148,8,30,913
150,189,437,4160,0.11,-0.04,10,6,4,10,11,2804,1,2,7,8,21,6,1.4,842,7,22,516
