3,448,173,4403,0.10,-0.02,12,9,11,3,11,3101,2,2,9,7,16,13,1.3,638,3,49,724
10,214,570,4971,0.8,-0.09,13,1,1,1,2,4755,2,4,3,1,22,15,1.2,1079,2,31,783
1,481,365,6017,0.10,-0.08,13,9,11,10,3,3052,-1,3,3,2,20,13,2.1,413,2,24,1054
1,460,247,982,0.12,-0.04,12,11,3,2,2,4538,-1,5,6,7,19,19,2.2,845,8,36,357
10,340,449,6373,0.6,-0.02,14,4,11,3,5,3156,1,5,4,6,16,5,2.2,876,2,41,203
13,298,588,2152,0.9,-0.03,6,6,2,5,10,3694,-1,4,6,6,16,8,1.1,785,5,40,517
150,177,184,3456,0.8,-0.05,6,2,6,5,7,3855,-1,5,3,1,25,10,2.7,689,2,24,621
