141,230,218,3662,0.9,-0.08,11,7,9,7,5,5465,1,3,7,4,30,19,1.5,320,8,47,806
1,216,549,5459,0.12,-0.06,4,4,5,9,2,4865,1,2,9,4,28,19,1.9,979,9,35,925
7,360,483,690,0.12,-0.01,12,3,2,1,7,5276,1,4,2,7,10,17,2.4,439,4,48,508
38,328,156,4220,0.9,-0.01,11,3,11,1,8,3420,2,2,4,1,20,17,1.8,675,4,22,528
2,519,265,5079,0.11,-0.08,6,3,3,2,2,5524,1,1,9,4,25,11,1.4,771,4,20,341
