1,547,427,3656,0.10,-0.06,9,2,7,9,3,2875,-1,2,2,9,10,13,1.9,902,6,31,809
1,113,514,3267,0.14,-0.08,9,4,8,1,9,2283,2,4,6,7,17,7,1.9,1163,6,22,272
3,206,538,4837,0.12,-0.06,9,3,9,9,11,2321,2,1,1,8,19,18,1.7,749,9,42,672
31,374,126,3879,0.6,-0.01,4,7,11,2,10,2250,-1,3,9,3,19,9,1.3,1296,8,46,669
150,67,243,4636,0.8,-0.08,10,5,7,8,2,5103,-1,3,7,1,30,9,1.4,326,7,44,697
