1405575072,1405575648,compute-1-19,3X^2+2X-3,rand
1405575648,1405576502,compute-1-19,X^3+X^2+X+5,rand
1405576502,1405588930,compute-1-19,2X^3+3X^2+2X+5,rand
1405588930,1405589147,compute-1-19,X^4-X^3+X^2+X-3,rand
1405575062,1405578817,compute-1-20,3X^2+2X-3,rand
1405578817,1405585385,compute-1-20,X^3+X^2+X+5,rand
1405575052,1405576094,compute-1-22,3X^2+2X-3,rand
1405576094,1405604776,compute-1-22,X^3+X^2+X+5,rand
1405575042,1405633856,compute-1-23,3X^2+2X-3,rand
1405633856,1405634951,compute-1-23,X^3+X^2+X+5,rand
1405575022,1405575194,compute-1-25,3X^2+2X-3,rand
1405575194,1405639970,compute-1-25,X^3+X^2+X+5,rand
1405575012,1405577182,compute-1-27,3X^2+2X-3,rand
1405577182,1405587396,compute-1-27,X^3+X^2+X+5,rand
1405575002,1405579391,compute-1-31,3X^2+2X-3,rand
1405579391,1405583080,compute-1-31,X^3+X^2+X+5,rand
1405583080,1405606077,compute-1-31,2X^3+3X^2+2X+5,rand
1405606078,1405630592,compute-1-31,X^4-X^3+X^2+X-3,rand
