1408948273,1409138168,compute-1-10,3X^2+2X-3,rand
1409138168,1409138862,compute-1-10,X^3+X^2+X+5,rand
1409138862,1409281155,compute-1-10,2X^3+3X^2+2X+5,rand
1408948263,1408977634,compute-1-11,3X^2+2X-3,rand
1408977634,1408978031,compute-1-11,X^3+X^2+X+5,rand
1408978031,1409073787,compute-1-11,2X^3+3X^2+2X+5,rand
1409073787,1409125972,compute-1-11,X^4-X^3+X^2+X-3,rand
1408948253,1408949638,compute-1-12,3X^2+2X-3,rand
1408949638,1408951792,compute-1-12,X^3+X^2+X+5,rand
1408951792,1409067588,compute-1-12,2X^3+3X^2+2X+5,rand
1409067588,1409100293,compute-1-12,X^4-X^3+X^2+X-3,rand
1408948243,1408948851,compute-1-13,3X^2+2X-3,rand
1408948851,1408950179,compute-1-13,X^3+X^2+X+5,rand
1408950179,1409135948,compute-1-13,2X^3+3X^2+2X+5,rand
1409135948,1409194864,compute-1-13,X^4-X^3+X^2+X-3,rand
1408948233,1408948325,compute-1-14,3X^2+2X-3,rand
1408948325,1408988787,compute-1-14,X^3+X^2+X+5,rand
1408988787,1409205347,compute-1-14,2X^3+3X^2+2X+5,rand
1409205347,1409264796,compute-1-14,X^4-X^3+X^2+X-3,rand
1408948223,1408948442,compute-1-15,3X^2+2X-3,rand
1408948442,1408955350,compute-1-15,X^3+X^2+X+5,rand
1408955350,1409018756,compute-1-15,2X^3+3X^2+2X+5,rand
1409018756,1409026424,compute-1-15,X^4-X^3+X^2+X-3,rand
1408948213,1408961057,compute-1-16,3X^2+2X-3,rand
1408961057,1408972314,compute-1-16,X^3+X^2+X+5,rand
1408972314,1409460504,compute-1-16,2X^3+3X^2+2X+5,rand
1409460504,1409479671,compute-1-16,X^4-X^3+X^2+X-3,rand
1408948202,1408978959,compute-1-18,3X^2+2X-3,rand
1408978959,1408984133,compute-1-18,X^3+X^2+X+5,rand
1408984133,1409108521,compute-1-18,2X^3+3X^2+2X+5,rand
1409108521,1409182308,compute-1-18,X^4-X^3+X^2+X-3,rand
1408948283,1408968028,compute-1-9,3X^2+2X-3,rand
1408968028,1408968378,compute-1-9,X^3+X^2+X+5,rand
1408968378,1409059559,compute-1-9,2X^3+3X^2+2X+5,rand
1409059559,1409099256,compute-1-9,X^4-X^3+X^2+X-3,rand
