1407043863,1407046853,compute-1-11,3X^2+2X-3,rand
1407046853,1407077682,compute-1-11,X^3+X^2+X+5,rand
1407043843,1407104879,compute-1-13,3X^2+2X-3,rand
1407104879,1407107369,compute-1-13,X^3+X^2+X+5,rand
1407043823,1407043865,compute-1-27,3X^2+2X-3,rand
1407043865,1407064461,compute-1-27,X^3+X^2+X+5,rand
1407043802,1407089884,compute-1-31,3X^2+2X-3,rand
1407089884,1407090075,compute-1-31,X^3+X^2+X+5,rand
1407043883,1407047198,compute-1-9,3X^2+2X-3,rand
1407047198,1407054286,compute-1-9,X^3+X^2+X+5,rand
1407054286,1407075339,compute-1-9,2X^3+3X^2+2X+5,rand
1407075339,1407091937,compute-1-9,X^4-X^3+X^2+X-3,rand
