1407389462,1407403317,compute-1-11,3X^2+2X-3,rand
1407403317,1407414483,compute-1-11,X^3+X^2+X+5,rand
1407389452,1407401748,compute-1-12,3X^2+2X-3,rand
1407401748,1407404393,compute-1-12,X^3+X^2+X+5,rand
1407389442,1407392084,compute-1-13,3X^2+2X-3,rand
1407392084,1407392809,compute-1-13,X^3+X^2+X+5,rand
1407389432,1407390641,compute-1-25,3X^2+2X-3,rand
1407390641,1407427596,compute-1-25,X^3+X^2+X+5,rand
1407389422,1407390279,compute-1-27,3X^2+2X-3,rand
1407390279,1407390905,compute-1-27,X^3+X^2+X+5,rand
1407390905,1407394314,compute-1-27,2X^3+3X^2+2X+5,rand
1407394314,1407442698,compute-1-27,X^4-X^3+X^2+X-3,rand
1407389412,1407390381,compute-1-29,3X^2+2X-3,rand
1407390381,1407390604,compute-1-29,X^3+X^2+X+5,rand
1407390604,1407437483,compute-1-29,2X^3+3X^2+2X+5,rand
1407437483,1407450686,compute-1-29,X^4-X^3+X^2+X-3,rand
1407389402,1407390915,compute-1-31,3X^2+2X-3,rand
1407390915,1407406435,compute-1-31,X^3+X^2+X+5,rand
1407389482,1407389665,compute-1-9,3X^2+2X-3,rand
1407389665,1407389697,compute-1-9,X^3+X^2+X+5,rand
