1405661473,1405717997,compute-0-10,3X^2+2X-3,rand
1405717997,1405723079,compute-0-10,X^3+X^2+X+5,rand
1405661463,1405662734,compute-0-11,3X^2+2X-3,rand
1405662734,1405663171,compute-0-11,X^3+X^2+X+5,rand
1405663171,1405680591,compute-0-11,2X^3+3X^2+2X+5,rand
1405661453,1405671046,compute-0-12,3X^2+2X-3,rand
1405671046,1405671143,compute-0-12,X^3+X^2+X+5,rand
1405671143,1405712083,compute-0-12,2X^3+3X^2+2X+5,rand
1405712083,1405713678,compute-0-12,X^4-X^3+X^2+X-3,rand
1405661443,1405681967,compute-0-13,3X^2+2X-3,rand
1405681967,1405686132,compute-0-13,X^3+X^2+X+5,rand
1405686132,1405720194,compute-0-13,2X^3+3X^2+2X+5,rand
1405720194,1405735728,compute-0-13,X^4-X^3+X^2+X-3,rand
1405661433,1405665547,compute-0-14,3X^2+2X-3,rand
1405665547,1405684954,compute-0-14,X^3+X^2+X+5,rand
1405661423,1405669210,compute-0-15,3X^2+2X-3,rand
1405669210,1405669418,compute-0-15,X^3+X^2+X+5,rand
1405669418,1405706358,compute-0-15,2X^3+3X^2+2X+5,rand
1405706358,1405707204,compute-0-15,X^4-X^3+X^2+X-3,rand
1405661483,1405716659,compute-0-9,3X^2+2X-3,rand
1405716659,1405743755,compute-0-9,X^3+X^2+X+5,rand
1405661413,1405714926,compute-1-27,3X^2+2X-3,rand
1405661403,1405696121,compute-1-31,3X^2+2X-3,rand
1405696121,1405697160,compute-1-31,X^3+X^2+X+5,rand
1405697160,1405711331,compute-1-31,2X^3+3X^2+2X+5,rand
