1406266273,1406266283,compute-1-10,3X^2+2X-3,rand
1406266283,1406267023,compute-1-10,X^3+X^2+X+5,rand
1406267023,1406337627,compute-1-10,2X^3+3X^2+2X+5,rand
1406266253,1406267498,compute-1-12,3X^2+2X-3,rand
1406266243,1406268920,compute-1-13,3X^2+2X-3,rand
1406266233,1406290040,compute-1-25,3X^2+2X-3,rand
1406290040,1406301003,compute-1-25,X^3+X^2+X+5,rand
1406266223,1406268499,compute-1-27,3X^2+2X-3,rand
1406268499,1406304071,compute-1-27,X^3+X^2+X+5,rand
1406266213,1406270035,compute-1-29,3X^2+2X-3,rand
1406270035,1406289769,compute-1-29,X^3+X^2+X+5,rand
1406289769,1406320095,compute-1-29,2X^3+3X^2+2X+5,rand
1406320095,1406324599,compute-1-29,X^4-X^3+X^2+X-3,rand
1406266203,1406269218,compute-1-31,3X^2+2X-3,rand
1406269218,1406270832,compute-1-31,X^3+X^2+X+5,rand
1406266283,1406266962,compute-1-9,3X^2+2X-3,rand
1406266962,1406302583,compute-1-9,X^3+X^2+X+5,rand
