1410154283,1410154507,compute-1-19,3X^2+2X-3,rand
1410154507,1410159393,compute-1-19,X^3+X^2+X+5,rand
1410159393,1410508982,compute-1-19,2X^3+3X^2+2X+5,rand
1410508982,1410512037,compute-1-19,X^4-X^3+X^2+X-3,rand
1410154273,1410169633,compute-1-20,3X^2+2X-3,rand
1410169633,1410198262,compute-1-20,X^3+X^2+X+5,rand
1410198262,1410413385,compute-1-20,2X^3+3X^2+2X+5,rand
1410413386,1410415528,compute-1-20,X^4-X^3+X^2+X-3,rand
1410154263,1410190818,compute-1-22,3X^2+2X-3,rand
1410190818,1410254673,compute-1-22,X^3+X^2+X+5,rand
1410254673,1410378607,compute-1-22,2X^3+3X^2+2X+5,rand
1410378607,1410396241,compute-1-22,X^4-X^3+X^2+X-3,rand
1410154253,1410154874,compute-1-23,3X^2+2X-3,rand
1410154874,1410170030,compute-1-23,X^3+X^2+X+5,rand
1410170030,1410225563,compute-1-23,2X^3+3X^2+2X+5,rand
1410225563,1410225745,compute-1-23,X^4-X^3+X^2+X-3,rand
1410154243,1410189482,compute-1-24,3X^2+2X-3,rand
1410189482,1410201881,compute-1-24,X^3+X^2+X+5,rand
1410201881,1410326260,compute-1-24,2X^3+3X^2+2X+5,rand
1410326260,1410335112,compute-1-24,X^4-X^3+X^2+X-3,rand
1410154233,1410177282,compute-1-25,3X^2+2X-3,rand
1410177282,1410177480,compute-1-25,X^3+X^2+X+5,rand
1410177480,1410266396,compute-1-25,2X^3+3X^2+2X+5,rand
1410266396,1410274011,compute-1-25,X^4-X^3+X^2+X-3,rand
1410154223,1410160651,compute-1-27,3X^2+2X-3,rand
1410160651,1410160820,compute-1-27,X^3+X^2+X+5,rand
1410160820,1410182691,compute-1-27,2X^3+3X^2+2X+5,rand
1410182691,1410203810,compute-1-27,X^4-X^3+X^2+X-3,rand
1410154213,1410159881,compute-1-29,3X^2+2X-3,rand
1410159881,1410161492,compute-1-29,X^3+X^2+X+5,rand
1410161492,1410214925,compute-1-29,2X^3+3X^2+2X+5,rand
1410214925,1410229664,compute-1-29,X^4-X^3+X^2+X-3,rand
1410154203,1410186629,compute-1-31,3X^2+2X-3,rand
1410186629,1410189100,compute-1-31,X^3+X^2+X+5,rand
1410189100,1410327578,compute-1-31,2X^3+3X^2+2X+5,rand
1410327578,1410329547,compute-1-31,X^4-X^3+X^2+X-3,rand
