1405924273,1405963650,compute-1-10,3X^2+2X-3,rand
1405963650,1405969891,compute-1-10,X^3+X^2+X+5,rand
1405969891,1405973753,compute-1-10,2X^3+3X^2+2X+5,rand
1405973753,1405982654,compute-1-10,X^4-X^3+X^2+X-3,rand
1405924263,1405927691,compute-1-11,3X^2+2X-3,rand
1405927691,1405930781,compute-1-11,X^3+X^2+X+5,rand
1405924253,1405988192,compute-1-12,3X^2+2X-3,rand
1405924242,1405924289,compute-1-13,3X^2+2X-3,rand
1405924289,1405924362,compute-1-13,X^3+X^2+X+5,rand
1405924233,1405934256,compute-1-14,3X^2+2X-3,rand
1405934256,1405997075,compute-1-14,X^3+X^2+X+5,rand
1405924212,1405984627,compute-1-16,3X^2+2X-3,rand
1405924202,1405941529,compute-1-29,3X^2+2X-3,rand
1405941529,1405942604,compute-1-29,X^3+X^2+X+5,rand
1405924283,1405936594,compute-1-9,3X^2+2X-3,rand
1405936594,1405940471,compute-1-9,X^3+X^2+X+5,rand
1405940471,1405960768,compute-1-9,2X^3+3X^2+2X+5,rand
1405960768,1405994227,compute-1-9,X^4-X^3+X^2+X-3,rand
