1406961083,1406981812,compute-1-14,3X^2+2X-3,rand
1406981812,1406985052,compute-1-14,X^3+X^2+X+5,rand
1406961073,1406962753,compute-1-15,3X^2+2X-3,rand
1406961063,1406965113,compute-1-16,3X^2+2X-3,rand
1406965113,1407005949,compute-1-16,X^3+X^2+X+5,rand
1406961053,1406991592,compute-1-18,3X^2+2X-3,rand
1406991592,1406995310,compute-1-18,X^3+X^2+X+5,rand
1406961043,1406966242,compute-1-19,3X^2+2X-3,rand
1406966242,1406966694,compute-1-19,X^3+X^2+X+5,rand
1406961033,1407013745,compute-1-20,3X^2+2X-3,rand
1407013745,1407014807,compute-1-20,X^3+X^2+X+5,rand
1407014807,1407034991,compute-1-20,2X^3+3X^2+2X+5,rand
1406961023,1406961049,compute-1-22,3X^2+2X-3,rand
1406961049,1406971894,compute-1-22,X^3+X^2+X+5,rand
1406961013,1406962728,compute-1-23,3X^2+2X-3,rand
1406961002,1406961846,compute-1-24,3X^2+2X-3,rand
