1408944683,1408951491,compute-1-19,3X^2+2X-3,rand
1408951491,1408954426,compute-1-19,X^3+X^2+X+5,rand
1408954426,1409034097,compute-1-19,2X^3+3X^2+2X+5,rand
1409034097,1409091173,compute-1-19,X^4-X^3+X^2+X-3,rand
1408944673,1408951636,compute-1-20,3X^2+2X-3,rand
1408951636,1408976730,compute-1-20,X^3+X^2+X+5,rand
1408976730,1409060379,compute-1-20,2X^3+3X^2+2X+5,rand
1409060379,1409068560,compute-1-20,X^4-X^3+X^2+X-3,rand
1409068560,1409507537,compute-1-20,X^4-2X^3+3X^2+2X-3,rand
1408944663,1408953522,compute-1-22,3X^2+2X-3,rand
1408953522,1408956580,compute-1-22,X^3+X^2+X+5,rand
1408956580,1409211306,compute-1-22,2X^3+3X^2+2X+5,rand
1409211306,1409241986,compute-1-22,X^4-X^3+X^2+X-3,rand
1408944653,1408954431,compute-1-23,3X^2+2X-3,rand
1408954431,1408980195,compute-1-23,X^3+X^2+X+5,rand
1408980195,1409050352,compute-1-23,2X^3+3X^2+2X+5,rand
1409050352,1409174702,compute-1-23,X^4-X^3+X^2+X-3,rand
1408944643,1408950067,compute-1-24,3X^2+2X-3,rand
1408950067,1408961688,compute-1-24,X^3+X^2+X+5,rand
1408961688,1408992210,compute-1-24,2X^3+3X^2+2X+5,rand
1408992210,1408999490,compute-1-24,X^4-X^3+X^2+X-3,rand
1408944633,1408975496,compute-1-25,3X^2+2X-3,rand
1408975496,1408976818,compute-1-25,X^3+X^2+X+5,rand
1408976818,1409107127,compute-1-25,2X^3+3X^2+2X+5,rand
1409107127,1409177939,compute-1-25,X^4-X^3+X^2+X-3,rand
1408944623,1409091629,compute-1-27,3X^2+2X-3,rand
1409091629,1409091743,compute-1-27,X^3+X^2+X+5,rand
1409091743,1409329229,compute-1-27,2X^3+3X^2+2X+5,rand
1409329229,1409334296,compute-1-27,X^4-X^3+X^2+X-3,rand
1408944613,1408945647,compute-1-29,3X^2+2X-3,rand
1408945647,1408961263,compute-1-29,X^3+X^2+X+5,rand
1408961263,1409030143,compute-1-29,2X^3+3X^2+2X+5,rand
1409030143,1409030601,compute-1-29,X^4-X^3+X^2+X-3,rand
1408944603,1408945909,compute-1-31,3X^2+2X-3,rand
1408945909,1408996321,compute-1-31,X^3+X^2+X+5,rand
1408996321,1409544071,compute-1-31,2X^3+3X^2+2X+5,rand
1409544071,1409544166,compute-1-31,X^4-X^3+X^2+X-3,rand
