1405747883,1405764154,compute-1-18,3X^2+2X-3,rand
1405764154,1405818939,compute-1-18,X^3+X^2+X+5,rand
1405818939,1405831816,compute-1-18,2X^3+3X^2+2X+5,rand
1405747873,1405748345,compute-1-19,3X^2+2X-3,rand
1405748345,1405748776,compute-1-19,X^3+X^2+X+5,rand
1405748776,1405792094,compute-1-19,2X^3+3X^2+2X+5,rand
1405792094,1405809318,compute-1-19,X^4-X^3+X^2+X-3,rand
1405747863,1405776417,compute-1-20,3X^2+2X-3,rand
1405776417,1405776679,compute-1-20,X^3+X^2+X+5,rand
1405747853,1405769328,compute-1-22,3X^2+2X-3,rand
1405769328,1405827577,compute-1-22,X^3+X^2+X+5,rand
1405747842,1405747998,compute-1-23,3X^2+2X-3,rand
1405747998,1405750619,compute-1-23,X^3+X^2+X+5,rand
1405747832,1405763285,compute-1-24,3X^2+2X-3,rand
1405763285,1405782750,compute-1-24,X^3+X^2+X+5,rand
1405747822,1405749308,compute-1-25,3X^2+2X-3,rand
1405749308,1405750188,compute-1-25,X^3+X^2+X+5,rand
1405747812,1405752537,compute-1-27,3X^2+2X-3,rand
1405747802,1405756439,compute-1-31,3X^2+2X-3,rand
1405756439,1405779867,compute-1-31,X^3+X^2+X+5,rand
