1407565882,1407567527,compute-1-14,3X^2+2X-3,rand
1407567527,1407573022,compute-1-14,X^3+X^2+X+5,rand
1407573022,1407622558,compute-1-14,2X^3+3X^2+2X+5,rand
1407565873,1407612036,compute-1-15,3X^2+2X-3,rand
1407612036,1407618973,compute-1-15,X^3+X^2+X+5,rand
1407565863,1407572414,compute-1-16,3X^2+2X-3,rand
1407572414,1407621615,compute-1-16,X^3+X^2+X+5,rand
1407565852,1407565869,compute-1-18,3X^2+2X-3,rand
1407565869,1407606603,compute-1-18,X^3+X^2+X+5,rand
1407565842,1407566907,compute-1-19,3X^2+2X-3,rand
1407566907,1407566950,compute-1-19,X^3+X^2+X+5,rand
1407565833,1407576415,compute-1-20,3X^2+2X-3,rand
1407576415,1407592626,compute-1-20,X^3+X^2+X+5,rand
1407565822,1407569112,compute-1-22,3X^2+2X-3,rand
1407569112,1407570465,compute-1-22,X^3+X^2+X+5,rand
1407565812,1407565880,compute-1-23,3X^2+2X-3,rand
1407565880,1407574587,compute-1-23,X^3+X^2+X+5,rand
1407565802,1407567767,compute-1-24,3X^2+2X-3,rand
