1407735073,1407761858,compute-1-10,3X^2+2X-3,rand
1407761858,1407768593,compute-1-10,X^3+X^2+X+5,rand
1407735063,1407735115,compute-1-11,3X^2+2X-3,rand
1407735115,1407736542,compute-1-11,X^3+X^2+X+5,rand
1407735053,1407768083,compute-1-12,3X^2+2X-3,rand
1407768083,1407778057,compute-1-12,X^3+X^2+X+5,rand
1407778057,1407783981,compute-1-12,2X^3+3X^2+2X+5,rand
1407783981,1407810211,compute-1-12,X^4-X^3+X^2+X-3,rand
1407735043,1407739836,compute-1-13,3X^2+2X-3,rand
1407739836,1407739890,compute-1-13,X^3+X^2+X+5,rand
1407739890,1407804513,compute-1-13,2X^3+3X^2+2X+5,rand
1407735033,1407741296,compute-1-25,3X^2+2X-3,rand
1407741296,1407819553,compute-1-25,X^3+X^2+X+5,rand
1407735023,1407736573,compute-1-27,3X^2+2X-3,rand
1407736573,1407737520,compute-1-27,X^3+X^2+X+5,rand
1407735003,1407735347,compute-1-31,3X^2+2X-3,rand
1407735347,1407742507,compute-1-31,X^3+X^2+X+5,rand
1407735083,1407735975,compute-1-9,3X^2+2X-3,rand
1407735975,1407738828,compute-1-9,X^3+X^2+X+5,rand
1407738828,1407799059,compute-1-9,2X^3+3X^2+2X+5,rand
1407799059,1407806596,compute-1-9,X^4-X^3+X^2+X-3,rand
