1410157872,1410164863,compute-1-10,3X^2+2X-3,rand
1410164863,1410165470,compute-1-10,X^3+X^2+X+5,rand
1410165470,1410429420,compute-1-10,2X^3+3X^2+2X+5,rand
1410429420,1410584818,compute-1-10,X^4-X^3+X^2+X-3,rand
1410157863,1410162960,compute-1-11,3X^2+2X-3,rand
1410162960,1410166314,compute-1-11,X^3+X^2+X+5,rand
1410166314,1410498862,compute-1-11,2X^3+3X^2+2X+5,rand
1410498862,1410570393,compute-1-11,X^4-X^3+X^2+X-3,rand
1410157852,1410182068,compute-1-12,3X^2+2X-3,rand
1410182068,1410185659,compute-1-12,X^3+X^2+X+5,rand
1410185659,1410245246,compute-1-12,2X^3+3X^2+2X+5,rand
1410245246,1410292772,compute-1-12,X^4-X^3+X^2+X-3,rand
1410157842,1410230764,compute-1-13,3X^2+2X-3,rand
1410230764,1410231621,compute-1-13,X^3+X^2+X+5,rand
1410157832,1410269783,compute-1-14,3X^2+2X-3,rand
1410269783,1410348896,compute-1-14,X^3+X^2+X+5,rand
1410348896,1410609649,compute-1-14,2X^3+3X^2+2X+5,rand
1410157822,1410285273,compute-1-15,3X^2+2X-3,rand
1410285273,1410289122,compute-1-15,X^3+X^2+X+5,rand
1410289122,1410392121,compute-1-15,2X^3+3X^2+2X+5,rand
1410392121,1410433339,compute-1-15,X^4-X^3+X^2+X-3,rand
1410157812,1410574359,compute-1-16,3X^2+2X-3,rand
1410574359,1410605350,compute-1-16,X^3+X^2+X+5,rand
1410157802,1410167786,compute-1-18,3X^2+2X-3,rand
1410167786,1410200110,compute-1-18,X^3+X^2+X+5,rand
1410200110,1410280752,compute-1-18,2X^3+3X^2+2X+5,rand
1410280752,1410412993,compute-1-18,X^4-X^3+X^2+X-3,rand
1410157883,1410164187,compute-1-9,3X^2+2X-3,rand
1410164187,1410193694,compute-1-9,X^3+X^2+X+5,rand
1410193694,1410245809,compute-1-9,2X^3+3X^2+2X+5,rand
1410245809,1410315100,compute-1-9,X^4-X^3+X^2+X-3,rand
